tour,year,season,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots
pga,2021,2021,U.S. Open #2,535,"Molinari, Francesco",7655,T13,1,Torrey Pines (South),744,71,1,8:59am,68,3.73,1.05,0.26,0.69,1.99,5.718,300.6,0.714,0.5,0.8,70.5,22.379,7,4
pga,2021,2021,U.S. Open #2,535,"Molinari, Francesco",7655,T13,2,Torrey Pines (South),744,71,10,1:14pm,76,-3.56,1.24,0.96,-0.83,1.37,-2.213,297.1,0.286,0.389,0.364,46.632,36.552,3,6
pga,2021,2021,U.S. Open #2,535,"Molinari, Francesco",7655,T13,3,Torrey Pines (South),744,71,1,10:17am,69,2.34,0.92,0.79,-0.63,1.07,3.408,299.3,0.429,0.611,0.714,41.185,34.488,5,3
pga,2021,2021,U.S. Open #2,535,"Molinari, Francesco",7655,T13,4,Torrey Pines (South),744,71,1,11:38am,71,1.27,0.34,0.35,0.21,0.9,2.169,303.1,0.429,0.667,0.571,57.611,34.678,3,1
pga,2021,2021,U.S. Open #2,535,"Henley, Russell",14578,T13,1,Torrey Pines (South),744,71,1,8:48am,67,3.8,-0.38,3.01,0.3,2.92,6.718,296.5,0.571,0.722,0.8,32.267,23.249,5,2
pga,2021,2021,U.S. Open #2,535,"Henley, Russell",14578,T13,2,Torrey Pines (South),744,71,10,1:03pm,70,0.41,1.45,1.34,0.61,3.4,3.787,302.5,0.643,0.722,1.0,52.971,28.878,3,2
pga,2021,2021,U.S. Open #2,535,"Henley, Russell",14578,T13,3,Torrey Pines (South),744,71,1,1:35pm,71,0.99,0.36,1.19,-1.12,0.42,1.408,294.2,0.429,0.611,0.571,80.304,27.897,4,3
pga,2021,2021,U.S. Open #2,535,"Henley, Russell",14578,T13,4,Torrey Pines (South),744,71,1,12:44pm,76,-2.61,-0.06,0.88,-1.05,-0.22,-2.831,291.3,0.429,0.611,0.5,70.333,28.415,3,6
pga,2021,2021,U.S. Open #2,535,"Streelman, Kevin",8480,T15,1,Torrey Pines (South),744,71,10,3:28pm,71,0.64,1.09,2.07,-1.08,2.08,2.718,292.2,0.286,0.667,0.857,47.652,35.085,5,5
pga,2021,2021,U.S. Open #2,535,"Streelman, Kevin",8480,T15,2,Torrey Pines (South),744,71,1,8:13am,69,1.73,2.0,0.41,0.67,3.08,4.787,296.9,0.643,0.556,0.571,58.632,37.078,5,2
pga,2021,2021,U.S. Open #2,535,"Streelman, Kevin",8480,T15,3,Torrey Pines (South),744,71,1,1:02pm,72,-0.72,-1.02,1.88,0.26,1.13,0.408,299.7,0.571,0.778,0.333,54.034,30.059,1,3
pga,2021,2021,U.S. Open #2,535,"Streelman, Kevin",8480,T15,4,Torrey Pines (South),744,71,1,11:49am,73,1.16,1.34,-1.31,-1.02,-0.99,0.169,291.0,0.429,0.5,0.625,59.637,41.539,3,3
pga,2021,2021,U.S. Open #2,535,"Cantlay, Patrick",15466,T15,1,Torrey Pines (South),744,71,10,3:17pm,70,2.24,2.05,-1.91,1.35,1.48,3.718,310.4,0.571,0.5,1.0,50.94,34.073,1,4
pga,2021,2021,U.S. Open #2,535,"Cantlay, Patrick",15466,T15,2,Torrey Pines (South),744,71,1,8:02am,75,-0.9,0.6,-1.65,0.76,-0.29,-1.213,313.3,0.429,0.5,0.4,44.992,47.711,3,6
pga,2021,2021,U.S. Open #2,535,"Cantlay, Patrick",15466,T15,3,Torrey Pines (South),744,71,1,9:22am,71,0.12,-0.09,1.33,0.05,1.29,1.408,306.0,0.5,0.778,0.5,106.211,21.492,4,0
pga,2021,2021,U.S. Open #2,535,"Cantlay, Patrick",15466,T15,4,Torrey Pines (South),744,71,1,9:59am,69,2.17,0.8,1.48,-0.28,2.0,4.169,307.8,0.286,0.611,1.0,45.818,23.877,4,2
pga,2021,2021,U.S. Open #2,535,"Hughes, Mackenzie",15556,T15,1,Torrey Pines (South),744,71,1,8:48am,73,1.53,0.37,-0.17,-1.01,-0.81,0.718,300.5,0.286,0.5,0.667,65.765,35.341,3,6
pga,2021,2021,U.S. Open #2,535,"Hughes, Mackenzie",15556,T15,2,Torrey Pines (South),744,71,10,1:03pm,67,2.58,1.91,3.19,-0.88,4.23,6.787,294.2,0.286,0.833,0.667,34.758,32.476,6,2
pga,2021,2021,U.S. Open #2,535,"Hughes, Mackenzie",15556,T15,3,Torrey Pines (South),744,71,1,1:02pm,68,0.99,1.01,1.77,0.64,3.42,4.408,307.6,0.643,0.667,0.857,27.78,33.425,3,2
pga,2021,2021,U.S. Open #2,535,"Hughes, Mackenzie",15556,T15,4,Torrey Pines (South),744,71,1,12:55pm,77,-1.44,-1.31,-1.04,-0.04,-2.39,-3.831,300.9,0.5,0.611,0.125,59.203,39.897,3,5
pga,2021,2021,U.S. Open #2,535,"Wolff, Matthew",25919,T15,1,Torrey Pines (South),744,71,10,8:48am,70,0.43,-0.95,2.73,1.51,3.29,3.718,319.7,0.429,0.722,0.333,29.925,35.401,7,7
pga,2021,2021,U.S. Open #2,535,"Wolff, Matthew",25919,T15,2,Torrey Pines (South),744,71,1,1:03pm,68,2.1,0.1,1.6,2.01,3.71,5.787,328.5,0.429,0.778,0.6,46.523,26.958,7,1
pga,2021,2021,U.S. Open #2,535,"Wolff, Matthew",25919,T15,3,Torrey Pines (South),744,71,1,1:24pm,73,1.65,-0.47,-1.79,0.02,-2.24,-0.592,321.6,0.214,0.5,0.615,58.996,35.009,2,2
pga,2021,2021,U.S. Open #2,535,"Wolff, Matthew",25919,T15,4,Torrey Pines (South),744,71,1,12:22pm,74,0.76,-2.11,-0.41,0.94,-1.59,-0.831,320.9,0.429,0.667,0.375,36.135,33.246,4,7
pga,2021,2021,U.S. Open #2,535,"Garcia, Sergio",5689,T19,1,Torrey Pines (South),744,71,1,2:55pm,71,-0.06,0.71,1.17,0.9,2.78,2.718,306.1,0.643,0.611,0.444,43.498,31.915,5,3
pga,2021,2021,U.S. Open #2,535,"Garcia, Sergio",5689,T19,2,Torrey Pines (South),744,71,10,7:40am,74,-1.46,-0.63,1.21,0.68,1.27,-0.213,308.7,0.571,0.722,0.25,72.268,23.792,3,6
pga,2021,2021,U.S. Open #2,535,"Garcia, Sergio",5689,T19,3,Torrey Pines (South),744,71,1,9:33am,73,1.2,-1.55,-0.64,0.41,-1.79,-0.592,313.7,0.429,0.611,0.429,28.409,40.848,5,4
pga,2021,2021,U.S. Open #2,535,"Garcia, Sergio",5689,T19,4,Torrey Pines (South),744,71,1,8:31am,68,2.62,-0.12,3.49,-0.82,2.55,5.169,314.2,0.429,0.778,0.833,28.972,29.674,4,4
pga,2021,2021,U.S. Open #2,535,"Schwartzel, Charl",7398,T19,1,Torrey Pines (South),744,71,10,2:22pm,71,0.64,0.22,1.37,0.49,2.08,2.718,307.2,0.5,0.611,0.5,76.621,30.945,6,3
pga,2021,2021,U.S. Open #2,535,"Schwartzel, Charl",7398,T19,2,Torrey Pines (South),744,71,1,7:07am,74,0.2,0.11,0.43,-0.92,-0.39,-0.213,300.4,0.214,0.611,0.556,44.109,42.883,3,2
pga,2021,2021,U.S. Open #2,535,"Schwartzel, Charl",7398,T19,3,Torrey Pines (South),744,71,1,9:55am,71,0.38,2.17,-1.57,0.43,1.03,1.408,305.5,0.571,0.556,0.6,53.779,42.483,3,4
pga,2021,2021,U.S. Open #2,535,"Schwartzel, Charl",7398,T19,4,Torrey Pines (South),744,71,1,9:48am,70,0.11,2.81,0.1,0.16,3.06,3.169,304.2,0.571,0.667,0.556,79.883,38.053,1,2
pga,2021,2021,U.S. Open #2,535,"Harman, Brian",8825,T19,1,Torrey Pines (South),744,71,10,8:48am,72,0.66,1.4,1.38,-1.72,1.06,1.718,286.7,0.214,0.333,0.6,87.48,30.451,5,4
pga,2021,2021,U.S. Open #2,535,"Harman, Brian",8825,T19,2,Torrey Pines (South),744,71,1,1:03pm,71,0.98,3.03,-2.03,0.83,1.83,2.787,298.1,0.714,0.389,0.636,77.348,34.905,4,4
pga,2021,2021,U.S. Open #2,535,"Harman, Brian",8825,T19,3,Torrey Pines (South),744,71,1,11:12am,71,-2.05,0.62,1.94,0.9,3.46,1.408,300.7,0.786,0.611,0.778,21.628,40.659,3,5
pga,2021,2021,U.S. Open #2,535,"Harman, Brian",8825,T19,4,Torrey Pines (South),744,71,1,10:43am,72,1.06,-1.24,1.57,-0.22,0.11,1.169,296.8,0.643,0.611,0.625,56.116,31.681,5,5
pga,2021,2021,U.S. Open #2,535,"Johnson, Dustin",12422,T19,1,Torrey Pines (South),744,71,1,3:06pm,71,0.29,0.36,0.96,1.1,2.43,2.718,314.9,0.357,0.667,0.714,49.522,27.303,1,2
pga,2021,2021,U.S. Open #2,535,"Johnson, Dustin",12422,T19,2,Torrey Pines (South),744,71,10,7:51am,73,-0.71,-0.33,1.78,0.07,1.52,0.787,311.0,0.286,0.611,0.375,37.285,31.17,5,3
pga,2021,2021,U.S. Open #2,535,"Johnson, Dustin",12422,T19,3,Torrey Pines (South),744,71,1,10:39am,68,4.79,0.17,-0.49,-0.07,-0.38,4.408,305.3,0.357,0.5,0.9,70.502,25.042,7,1
pga,2021,2021,U.S. Open #2,535,"Johnson, Dustin",12422,T19,4,Torrey Pines (South),744,71,1,12:11pm,74,-0.64,-0.92,0.21,0.52,-0.19,-0.831,305.6,0.5,0.667,0.5,62.788,28.233,4,5
pga,2021,2021,U.S. Open #2,535,"Thomas, Justin",14139,T19,1,Torrey Pines (South),744,71,10,8:59am,73,1.48,-0.8,-0.29,0.33,-0.76,0.718,309.6,0.357,0.5,0.75,55.592,39.813,7,5
pga,2021,2021,U.S. Open #2,535,"Thomas, Justin",14139,T19,2,Torrey Pines (South),744,71,1,1:14pm,69,2.0,2.45,-0.47,0.83,2.81,4.787,311.1,0.429,0.667,0.857,68.555,36.607,6,3
pga,2021,2021,U.S. Open #2,535,"Thomas, Justin",14139,T19,3,Torrey Pines (South),744,71,1,12:07pm,71,-0.27,0.37,1.12,0.19,1.68,1.408,311.7,0.429,0.667,0.625,51.168,28.059,4,1
pga,2021,2021,U.S. Open #2,535,"Thomas, Justin",14139,T19,4,Torrey Pines (South),744,71,1,11:16am,73,1.83,0.77,-0.26,-2.17,-1.66,0.169,307.8,0.429,0.611,0.625,52.266,48.683,3,6
pga,2021,2021,U.S. Open #2,535,"Spieth, Jordan",14636,T19,1,Torrey Pines (South),744,71,10,2:55pm,77,0.42,-1.54,-1.32,-0.85,-3.7,-3.282,298.5,0.286,0.611,0.5,56.214,32.039,3,6
pga,2021,2021,U.S. Open #2,535,"Spieth, Jordan",14636,T19,2,Torrey Pines (South),744,71,1,7:40am,69,1.58,1.69,1.24,0.3,3.23,4.787,305.2,0.5,0.667,0.571,30.489,40.095,5,1
pga,2021,2021,U.S. Open #2,535,"Spieth, Jordan",14636,T19,3,Torrey Pines (South),744,71,1,8:05am,68,-1.55,-0.19,5.87,0.28,5.96,4.408,307.2,0.571,0.722,0.4,60.314,21.39,7,4
pga,2021,2021,U.S. Open #2,535,"Spieth, Jordan",14636,T19,4,Torrey Pines (South),744,71,1,11:05am,72,0.77,0.33,-0.58,0.64,0.4,1.169,304.0,0.571,0.556,0.667,38.528,30.696,2,3
pga,2021,2021,U.S. Open #2,535,"Reed, Patrick",14838,T19,1,Torrey Pines (South),744,71,10,3:06pm,72,0.33,2.06,-0.66,-0.01,1.39,1.718,294.8,0.5,0.556,0.778,43.003,37.81,3,4
pga,2021,2021,U.S. Open #2,535,"Reed, Patrick",14838,T19,2,Torrey Pines (South),744,71,1,7:51am,73,0.34,0.98,-0.57,0.05,0.47,0.787,298.0,0.571,0.611,0.7,43.008,35.979,3,4
pga,2021,2021,U.S. Open #2,535,"Reed, Patrick",14838,T19,3,Torrey Pines (South),744,71,1,9:33am,74,-1.02,-0.09,1.56,-2.04,-0.57,-1.592,294.1,0.5,0.444,0.583,52.026,20.056,3,6
pga,2021,2021,U.S. Open #2,535,"Reed, Patrick",14838,T19,4,Torrey Pines (South),744,71,1,7:47am,67,2.69,0.66,0.76,2.05,3.48,6.169,309.8,0.857,0.667,0.625,11.846,27.036,7,6
pga,2021,2021,U.S. Open #2,535,"Kaymer, Martin",8117,T26,1,Torrey Pines (South),744,71,1,9:21am,77,-1.61,-0.14,0.3,-1.84,-1.67,-3.282,294.4,0.214,0.5,0.556,57.138,38.012,2,3
pga,2021,2021,U.S. Open #2,535,"Kaymer, Martin",8117,T26,2,Torrey Pines (South),744,71,10,1:36pm,68,3.25,-0.32,2.71,0.17,2.56,5.787,292.7,0.571,0.722,0.8,43.553,25.962,5,2
pga,2021,2021,U.S. Open #2,535,"Kaymer, Martin",8117,T26,3,Torrey Pines (South),744,71,1,8:49am,69,2.45,-0.33,2.6,-1.32,0.96,3.408,286.8,0.5,0.667,0.75,72.663,23.625,5,3
pga,2021,2021,U.S. Open #2,535,"Kaymer, Martin",8117,T26,4,Torrey Pines (South),744,71,1,11:05am,73,-1.33,0.44,1.8,-0.74,1.5,0.169,292.7,0.5,0.611,0.4,126.918,23.682,5,3
pga,2021,2021,U.S. Open #2,535,"Matsuyama, Hideki",13562,T26,1,Torrey Pines (South),744,71,1,2:44pm,69,0.48,0.9,2.89,0.45,4.24,4.718,303.8,0.5,0.778,0.5,48.255,21.893,5,3
pga,2021,2021,U.S. Open #2,535,"Matsuyama, Hideki",13562,T26,2,Torrey Pines (South),744,71,10,7:29am,76,-1.21,-0.8,0.36,-0.55,-0.98,-2.213,299.8,0.429,0.556,0.455,43.178,39.123,2,5
pga,2021,2021,U.S. Open #2,535,"Matsuyama, Hideki",13562,T26,3,Torrey Pines (South),744,71,1,9:44am,74,-1.59,-0.02,1.01,-0.99,0.0,-1.592,302.2,0.571,0.722,0.667,55.498,27.882,2,5
pga,2021,2021,U.S. Open #2,535,"Matsuyama, Hideki",13562,T26,4,Torrey Pines (South),744,71,1,7:36am,68,3.04,0.79,0.69,0.66,2.13,5.169,303.7,0.643,0.611,0.857,78.988,23.422,5,1
pga,2021,2021,U.S. Open #2,535,"Baker, Chris",13971,T26,1,Torrey Pines (South),744,71,1,8:26am,74,2.4,-2.0,0.38,-1.07,-2.68,-0.282,296.5,0.429,0.5,0.444,87.942,40.581,7,7
pga,2021,2021,U.S. Open #2,535,"Baker, Chris",13971,T26,2,Torrey Pines (South),744,71,10,12:41pm,71,0.84,0.23,1.17,0.57,1.97,2.787,300.2,0.643,0.611,0.625,35.119,35.532,3,2
pga,2021,2021,U.S. Open #2,535,"Baker, Chris",13971,T26,3,Torrey Pines (South),744,71,1,9:11am,69,3.96,-1.13,0.76,-0.18,-0.55,3.408,296.9,0.5,0.611,0.625,19.148,47.513,6,3
pga,2021,2021,U.S. Open #2,535,"Baker, Chris",13971,T26,4,Torrey Pines (South),744,71,1,10:54am,73,-0.7,1.91,0.3,-1.34,0.87,0.169,297.5,0.286,0.556,0.5,55.18,37.068,3,2
pga,2021,2021,U.S. Open #2,535,"Hoshino, Rikuya",19190,T26,1,Torrey Pines (South),744,71,10,3:39pm,69,0.62,-0.14,4.2,0.04,4.1,4.718,300.0,0.5,0.667,0.714,57.544,21.02,4,3
pga,2021,2021,U.S. Open #2,535,"Hoshino, Rikuya",19190,T26,2,Torrey Pines (South),744,71,1,8:24am,74,0.59,-0.78,1.03,-1.03,-0.78,-0.213,297.1,0.357,0.611,0.444,54.751,21.587,4,6
pga,2021,2021,U.S. Open #2,535,"Hoshino, Rikuya",19190,T26,3,Torrey Pines (South),744,71,1,11:23am,73,-0.12,-1.33,-0.37,1.23,-0.47,-0.592,313.4,0.643,0.5,0.615,49.279,29.623,2,3
pga,2021,2021,U.S. Open #2,535,"Hoshino, Rikuya",19190,T26,4,Torrey Pines (South),744,71,1,9:37am,71,-0.08,0.8,2.93,-1.49,2.25,2.169,310.1,0.571,0.833,0.8,96.103,25.934,3,3
pga,2021,2021,U.S. Open #2,535,"DeChambeau, Bryson",19841,T26,1,Torrey Pines (South),744,71,1,2:44pm,73,1.91,-1.65,-1.56,2.02,-1.19,0.718,333.9,0.571,0.556,0.364,39.844,40.965,10,4
pga,2021,2021,U.S. Open #2,535,"DeChambeau, Bryson",19841,T26,2,Torrey Pines (South),744,71,10,7:29am,69,2.38,-1.66,2.36,1.73,2.43,4.787,327.8,0.571,0.611,0.545,48.468,25.506,7,1
