tour,year,season,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots
pga,2022,2022,PGA Championship,33,"Fleetwood, Tommy",12294,T5,4,Southern Hills Country Club,611,70,1,12:05pm,67,2.171,0.553,0.867,0.768,2.188,4.359,301.9,0.643,0.667,0.429,104.409,33.668,6,4
pga,2022,2022,PGA Championship,33,"Kirk, Chris",12423,T5,1,Southern Hills Country Club,611,70,1,7:22am,68,2.29,1.998,1.374,-0.829,2.543,4.833,294.2,0.643,0.556,1.0,48.589,23.572,3,3
pga,2022,2022,PGA Championship,33,"Kirk, Chris",12423,T5,2,Southern Hills Country Club,611,70,10,12:47pm,70,1.025,1.352,-0.365,0.59,1.578,2.603,302.1,0.714,0.389,0.727,70.796,30.258,4,3
pga,2022,2022,PGA Championship,33,"Kirk, Chris",12423,T5,3,Southern Hills Country Club,611,70,1,1:10pm,71,-0.512,0.481,0.189,1.361,2.031,1.519,294.8,0.857,0.556,0.545,93.249,42.557,1,2
pga,2022,2022,PGA Championship,33,"Kirk, Chris",12423,T5,4,Southern Hills Country Club,611,70,1,12:15pm,68,-1.236,1.176,2.845,0.574,4.595,3.359,293.8,0.714,0.778,0.75,37.049,36.125,5,0
pga,2022,2022,PGA Championship,33,"Fitzpatrick, Matt",17646,T5,1,Southern Hills Country Club,611,70,1,2:09pm,68,-0.081,1.631,1.943,1.34,4.914,4.833,323.0,0.643,0.778,1.0,33.284,26.764,7,3
pga,2022,2022,PGA Championship,33,"Fitzpatrick, Matt",17646,T5,2,Southern Hills Country Club,611,70,10,8:44am,69,2.583,1.109,-1.425,1.335,1.02,3.603,314.3,0.714,0.5,0.875,38.952,30.336,3,2
pga,2022,2022,PGA Championship,33,"Fitzpatrick, Matt",17646,T5,3,Southern Hills Country Club,611,70,1,1:20pm,67,3.197,1.907,1.62,-1.205,2.322,5.519,297.2,0.571,0.611,0.875,46.675,36.014,7,4
pga,2022,2022,PGA Championship,33,"Fitzpatrick, Matt",17646,T5,4,Southern Hills Country Club,611,70,1,1:35pm,73,-0.706,0.025,-1.415,0.455,-0.935,-1.641,299.6,0.571,0.5,0.455,63.228,43.729,2,3
pga,2022,2022,PGA Championship,33,"McIlroy, Rory",10091,8,1,Southern Hills Country Club,611,70,10,8:11am,65,3.337,0.364,2.278,1.854,4.496,7.833,331.6,0.714,0.667,0.667,39.398,25.884,8,1
pga,2022,2022,PGA Championship,33,"McIlroy, Rory",10091,8,2,Southern Hills Country Club,611,70,1,1:36pm,71,-0.14,1.742,-0.861,0.861,1.743,1.603,324.6,0.429,0.611,0.778,62.931,32.855,0,1
pga,2022,2022,PGA Championship,33,"McIlroy, Rory",10091,8,3,Southern Hills Country Club,611,70,1,1:30pm,74,-3.841,-0.812,1.415,1.757,2.36,-1.481,312.6,0.714,0.667,0.333,69.609,33.66,6,5
pga,2022,2022,PGA Championship,33,"McIlroy, Rory",10091,8,4,Southern Hills Country Club,611,70,1,11:45am,68,1.606,-1.391,2.022,1.122,1.753,3.359,315.1,0.643,0.778,0.5,44.572,30.704,7,1
pga,2022,2022,PGA Championship,33,"Power, Seamus",10104,T9,1,Southern Hills Country Club,611,70,10,12:58pm,71,-0.82,0.651,0.938,1.064,2.653,1.833,315.6,0.643,0.556,0.556,53.218,32.106,2,3
pga,2022,2022,PGA Championship,33,"Power, Seamus",10104,T9,2,Southern Hills Country Club,611,70,1,7:33am,69,0.699,1.76,0.785,0.358,2.904,3.603,311.5,0.5,0.556,0.75,63.989,28.401,4,1
pga,2022,2022,PGA Championship,33,"Power, Seamus",10104,T9,3,Southern Hills Country Club,611,70,1,11:58am,67,2.0,0.962,1.363,1.194,3.519,5.519,299.0,0.714,0.611,0.667,47.169,52.453,8,2
pga,2022,2022,PGA Championship,33,"Power, Seamus",10104,T9,4,Southern Hills Country Club,611,70,1,1:15pm,72,-0.356,0.297,0.412,-0.994,-0.285,-0.641,299.0,0.5,0.667,0.625,64.847,35.75,1,4
pga,2022,2022,PGA Championship,33,"Steele, Brendan",11019,T9,1,Southern Hills Country Club,611,70,1,9:12am,70,3.488,-0.547,-0.237,0.129,-0.655,2.833,306.5,0.571,0.5,0.667,60.617,32.781,2,1
pga,2022,2022,PGA Championship,33,"Steele, Brendan",11019,T9,2,Southern Hills Country Club,611,70,10,2:37pm,72,-0.809,-1.318,3.058,-0.329,1.412,0.603,304.0,0.571,0.778,0.4,52.046,27.854,4,6
pga,2022,2022,PGA Championship,33,"Steele, Brendan",11019,T9,3,Southern Hills Country Club,611,70,1,9:43am,69,-2.037,2.063,2.748,0.745,5.556,3.519,301.1,0.571,0.833,0.75,48.597,30.27,3,4
pga,2022,2022,PGA Championship,33,"Steele, Brendan",11019,T9,4,Southern Hills Country Club,611,70,1,11:35am,68,-0.874,0.965,1.837,1.431,4.233,3.359,304.2,0.714,0.722,0.571,52.837,29.062,5,4
pga,2022,2022,PGA Championship,33,"Hoge, Tom",15575,T9,1,Southern Hills Country Club,611,70,1,8:39am,66,2.654,0.788,3.466,-0.075,4.179,6.833,298.0,0.571,0.722,1.0,47.553,23.596,4,0
pga,2022,2022,PGA Championship,33,"Hoge, Tom",15575,T9,2,Southern Hills Country Club,611,70,10,2:04pm,74,-0.705,0.779,1.461,-2.933,-0.692,-1.397,297.5,0.5,0.444,0.6,53.094,26.288,5,7
pga,2022,2022,PGA Championship,33,"Hoge, Tom",15575,T9,3,Southern Hills Country Club,611,70,1,11:40am,70,2.939,-1.568,1.828,-0.68,-0.42,2.519,276.3,0.571,0.611,0.444,27.482,37.433,8,4
pga,2022,2022,PGA Championship,33,"Hoge, Tom",15575,T9,4,Southern Hills Country Club,611,70,1,11:55am,69,-0.26,1.208,1.079,0.332,2.619,2.359,288.5,0.643,0.611,0.778,36.313,37.353,3,3
pga,2022,2022,PGA Championship,33,"Ancer, Abraham",18238,T9,1,Southern Hills Country Club,611,70,1,8:17am,67,1.193,0.554,3.238,0.848,4.64,5.833,301.6,0.857,0.722,0.4,49.73,25.737,5,2
pga,2022,2022,PGA Championship,33,"Ancer, Abraham",18238,T9,2,Southern Hills Country Club,611,70,10,1:42pm,69,2.191,-0.252,0.864,0.799,1.412,3.603,306.5,0.643,0.556,0.75,55.807,25.974,3,0
pga,2022,2022,PGA Championship,33,"Ancer, Abraham",18238,T9,3,Southern Hills Country Club,611,70,1,1:30pm,70,1.375,0.485,-0.131,0.79,1.144,2.519,293.8,0.786,0.556,0.778,74.997,36.879,1,2
pga,2022,2022,PGA Championship,33,"Ancer, Abraham",18238,T9,4,Southern Hills Country Club,611,70,1,1:15pm,73,-0.885,-1.666,0.627,0.283,-0.756,-1.641,302.4,0.714,0.722,0.286,68.902,37.003,2,1
pga,2022,2022,PGA Championship,33,"Rose, Justin",6093,T13,1,Southern Hills Country Club,611,70,10,8:22am,71,0.766,0.291,1.174,-0.398,1.067,1.833,299.6,0.571,0.556,0.556,41.301,29.652,2,4
pga,2022,2022,PGA Championship,33,"Rose, Justin",6093,T13,2,Southern Hills Country Club,611,70,1,1:47pm,70,2.312,0.897,0.618,-1.225,0.291,2.603,291.7,0.571,0.667,0.5,35.755,28.861,6,3
pga,2022,2022,PGA Championship,33,"Rose, Justin",6093,T13,3,Southern Hills Country Club,611,70,1,10:46am,71,-1.267,-0.018,2.386,0.418,2.786,1.519,290.5,0.714,0.778,0.6,71.816,36.866,4,2
pga,2022,2022,PGA Championship,33,"Rose, Justin",6093,T13,4,Southern Hills Country Club,611,70,1,11:05am,68,2.418,-0.384,0.989,0.336,0.941,3.359,294.5,0.643,0.611,0.778,83.424,37.195,5,5
pga,2022,2022,PGA Championship,33,"Hatton, Tyrrell",14796,T13,1,Southern Hills Country Club,611,70,10,7:49am,70,1.286,0.394,1.675,-0.522,1.547,2.833,299.7,0.571,0.667,0.571,49.442,28.401,4,3
pga,2022,2022,PGA Championship,33,"Hatton, Tyrrell",14796,T13,2,Southern Hills Country Club,611,70,1,1:14pm,68,-0.529,-0.099,4.348,0.882,5.132,4.603,307.7,0.714,0.778,0.25,30.55,21.824,4,2
pga,2022,2022,PGA Championship,33,"Hatton, Tyrrell",14796,T13,3,Southern Hills Country Club,611,70,1,12:52pm,74,2.639,-0.898,-2.656,-0.566,-4.12,-1.481,295.1,0.643,0.5,0.615,73.233,43.77,2,6
pga,2022,2022,PGA Championship,33,"Hatton, Tyrrell",14796,T13,4,Southern Hills Country Club,611,70,1,10:35am,68,0.122,2.242,0.23,0.765,3.237,3.359,309.4,0.571,0.556,0.8,58.832,27.39,3,1
pga,2022,2022,PGA Championship,33,"Smith, Cameron",15856,T13,1,Southern Hills Country Club,611,70,10,8:00am,68,-0.123,-0.644,4.293,1.307,4.956,4.833,312.8,0.786,0.722,0.286,39.045,21.654,4,6
pga,2022,2022,PGA Championship,33,"Smith, Cameron",15856,T13,2,Southern Hills Country Club,611,70,1,1:25pm,70,0.056,-0.146,2.028,0.664,2.547,2.603,310.3,0.571,0.611,0.75,27.849,32.948,2,4
pga,2022,2022,PGA Championship,33,"Smith, Cameron",15856,T13,3,Southern Hills Country Club,611,70,1,12:43pm,73,-2.255,0.569,1.022,0.183,1.774,-0.481,293.3,0.571,0.556,0.4,39.103,40.98,0,5
pga,2022,2022,PGA Championship,33,"Smith, Cameron",15856,T13,4,Southern Hills Country Club,611,70,1,11:25am,69,-1.447,0.846,2.32,0.64,3.806,2.359,297.0,0.714,0.611,0.625,32.357,27.112,2,4
pga,2022,2022,PGA Championship,33,"Herbert, Lucas",17064,T13,1,Southern Hills Country Club,611,70,10,2:15pm,68,2.805,1.369,1.378,-0.719,2.028,4.833,318.3,0.357,0.556,0.667,51.449,28.641,7,2
pga,2022,2022,PGA Championship,33,"Herbert, Lucas",17064,T13,2,Southern Hills Country Club,611,70,1,8:50am,73,-0.59,0.657,-1.172,0.707,0.193,-0.397,314.0,0.571,0.5,0.5,46.582,38.04,6,3
pga,2022,2022,PGA Championship,33,"Herbert, Lucas",17064,T13,3,Southern Hills Country Club,611,70,1,11:22am,68,4.554,0.351,-1.59,1.204,-0.035,4.519,303.2,0.643,0.5,0.818,99.267,42.407,2,3
pga,2022,2022,PGA Championship,33,"Herbert, Lucas",17064,T13,4,Southern Hills Country Club,611,70,1,12:35pm,71,1.994,-1.485,0.465,-0.615,-1.635,0.359,302.3,0.571,0.722,0.5,49.476,32.106,4,3
pga,2022,2022,PGA Championship,33,"Homa, Max",17538,T13,1,Southern Hills Country Club,611,70,10,7:49am,70,2.475,-0.029,0.591,-0.204,0.358,2.833,308.9,0.429,0.556,0.667,48.49,36.104,3,1
pga,2022,2022,PGA Championship,33,"Homa, Max",17538,T13,2,Southern Hills Country Club,611,70,1,1:14pm,69,0.157,0.668,3.734,-0.957,3.446,3.603,301.1,0.5,0.556,0.857,42.812,20.571,3,2
pga,2022,2022,PGA Championship,33,"Homa, Max",17538,T13,3,Southern Hills Country Club,611,70,1,12:16pm,70,-1.791,-0.618,3.807,1.121,4.31,2.519,295.7,0.857,0.778,0.4,78.631,25.978,4,2
pga,2022,2022,PGA Championship,33,"Homa, Max",17538,T13,4,Southern Hills Country Club,611,70,1,12:35pm,71,1.08,-0.298,-1.205,0.782,-0.721,0.359,302.8,0.643,0.5,0.6,94.371,47.347,4,4
pga,2022,2022,PGA Championship,33,"Riley, Davis",19872,T13,1,Southern Hills Country Club,611,70,10,8:44am,68,1.371,-0.362,2.485,1.339,3.462,4.833,316.0,0.714,0.611,0.571,25.581,32.656,6,1
pga,2022,2022,PGA Championship,33,"Riley, Davis",19872,T13,2,Southern Hills Country Club,611,70,1,2:09pm,68,0.179,-0.569,3.407,1.585,4.424,4.603,309.5,0.714,0.833,0.667,24.206,22.602,3,1
pga,2022,2022,PGA Championship,33,"Riley, Davis",19872,T13,3,Southern Hills Country Club,611,70,1,1:20pm,73,-0.787,-1.376,1.174,0.508,0.306,-0.481,290.2,0.786,0.444,0.636,62.934,34.281,3,6
pga,2022,2022,PGA Championship,33,"Riley, Davis",19872,T13,4,Southern Hills Country Club,611,70,1,12:15pm,71,-1.06,0.446,-0.636,1.609,1.419,0.359,310.5,0.857,0.611,0.333,42.408,56.573,5,6
pga,2022,2022,PGA Championship,33,"Schauffele, Xander",19895,T13,1,Southern Hills Country Club,611,70,10,7:38am,68,1.663,1.222,1.325,0.623,3.17,4.833,300.0,0.786,0.556,0.875,48.271,26.992,4,0
pga,2022,2022,PGA Championship,33,"Schauffele, Xander",19895,T13,2,Southern Hills Country Club,611,70,1,1:03pm,73,0.466,-0.464,-1.465,1.065,-0.863,-0.397,303.1,0.786,0.611,0.571,55.615,40.735,1,1
pga,2022,2022,PGA Championship,33,"Schauffele, Xander",19895,T13,3,Southern Hills Country Club,611,70,1,11:04am,69,0.195,0.25,2.603,0.471,3.324,3.519,294.7,0.5,0.778,0.6,43.138,35.18,3,1
pga,2022,2022,PGA Championship,33,"Schauffele, Xander",19895,T13,4,Southern Hills Country Club,611,70,1,12:05pm,70,-0.891,-0.393,1.501,1.142,2.25,1.359,303.1,0.786,0.722,0.625,37.385,33.016,1,2
pga,2022,2022,PGA Championship,33,"Simpson, Webb",11049,T20,1,Southern Hills Country Club,611,70,10,1:42pm,69,0.815,0.211,2.33,0.477,3.018,3.833,306.6,0.643,0.722,0.6,82.083,26.758,5,0
pga,2022,2022,PGA Championship,33,"Simpson, Webb",11049,T20,2,Southern Hills Country Club,611,70,1,8:17am,75,-0.317,1.476,-4.277,0.72,-2.08,-2.397,300.0,0.714,0.278,0.6,78.095,43.056,2,3
pga,2022,2022,PGA Championship,33,"Simpson, Webb",11049,T20,3,Southern Hills Country Club,611,70,1,8:40am,65,1.758,0.536,4.541,0.684,5.761,7.519,287.8,0.786,0.778,0.6,16.029,43.532,5,1
pga,2022,2022,PGA Championship,33,"Simpson, Webb",11049,T20,4,Southern Hills Country Club,611,70,1,12:55pm,72,-0.2,-0.724,-0.007,0.29,-0.441,-0.641,292.2,0.643,0.556,0.538,39.617,38.125,0,3
pga,2022,2022,PGA Championship,33,"Gooch, Talor",18580,T20,1,Southern Hills Country Club,611,70,10,12:25pm,69,-0.066,1.61,1.007,1.282,3.899,3.833,310.2,0.786,0.611,0.778,65.075,29.981,5,3
pga,2022,2022,PGA Championship,33,"Gooch, Talor",18580,T20,2,Southern Hills Country Club,611,70,1,7:00am,70,-1.216,0.778,1.468,1.572,3.819,2.603,306.1,0.929,0.722,0.667,78.549,26.307,1,0
pga,2022,2022,PGA Championship,33,"Gooch, Talor",18580,T20,3,Southern Hills Country Club,611,70,1,12:25pm,74,1.091,-2.523,-0.717,0.668,-2.572,-1.481,284.1,0.857,0.611,0.4,26.954,41.561,2,5
pga,2022,2022,PGA Championship,33,"Gooch, Talor",18580,T20,4,Southern Hills Country Club,611,70,1,10:05am,68,0.476,3.073,1.39,-1.58,2.883,3.359,280.8,0.357,0.5,0.8,52.934,32.828,3,3
pga,2022,2022,PGA Championship,33,"Burns, Sam",19483,T20,1,Southern Hills Country Club,611,70,10,8:44am,71,0.741,-0.197,1.277,0.012,1.092,1.833,312.4,0.643,0.611,0.714,66.426,32.95,2,1
pga,2022,2022,PGA Championship,33,"Burns, Sam",19483,T20,2,Southern Hills Country Club,611,70,1,2:09pm,67,0.644,0.371,2.96,1.627,4.959,5.603,317.3,0.786,0.889,1.0,63.927,20.501,4,2
pga,2022,2022,PGA Championship,33,"Burns, Sam",19483,T20,3,Southern Hills Country Club,611,70,1,12:34pm,71,1.755,-1.149,0.339,0.574,-0.236,1.519,304.9,0.5,0.444,0.75,34.727,38.527,1,1
pga,2022,2022,PGA Championship,33,"Burns, Sam",19483,T20,4,Southern Hills Country Club,611,70,1,12:25pm,72,1.979,-1.161,-0.438,-1.021,-2.62,-0.641,300.0,0.214,0.5,0.5,99.845,36.503,2,3
pga,2022,2022,PGA Championship,33,"Cink, Stewart",5665,T23,1,Southern Hills Country Club,611,70,1,8:06am,69,0.736,0.879,1.397,0.821,3.097,3.833,312.9,0.643,0.722,0.667,63.558,20.081,3,2
pga,2022,2022,PGA Championship,33,"Cink, Stewart",5665,T23,2,Southern Hills Country Club,611,70,10,1:31pm,68,1.372,0.512,0.965,1.753,3.231,4.603,319.6,0.857,0.611,0.625,18.022,34.842,5,3
pga,2022,2022,PGA Championship,33,"Cink, Stewart",5665,T23,3,Southern Hills Country Club,611,70,1,1:10pm,71,0.88,-1.235,-0.04,1.914,0.639,1.519,310.4,0.929,0.611,0.444,59.014,39.351,4,4
pga,2022,2022,PGA Championship,33,"Cink, Stewart",5665,T23,4,Southern Hills Country Club,611,70,1,1:05pm,74,-1.846,-1.129,-0.215,0.549,-0.795,-2.641,304.7,0.5,0.556,0.3,39.471,45.279,5,5
pga,2022,2022,PGA Championship,33,"Glover, Lucas",7399,T23,1,Southern Hills Country Club,611,70,10,8:33am,75,-3.551,-0.39,0.996,0.778,1.384,-2.167,298.0,0.929,0.667,0.429,,30.172,1,4
pga,2022,2022,PGA Championship,33,"Glover, Lucas",7399,T23,2,Southern Hills Country Club,611,70,1,1:58pm,69,1.344,-0.851,2.619,0.49,2.259,3.603,299.4,0.857,0.722,0.4,83.35,24.081,6,3
pga,2022,2022,PGA Championship,33,"Glover, Lucas",7399,T23,3,Southern Hills Country Club,611,70,1,7:46am,68,1.796,0.87,1.902,-0.049,2.723,4.519,288.6,0.643,0.556,0.818,57.11,35.492,6,3
pga,2022,2022,PGA Championship,33,"Glover, Lucas",7399,T23,4,Southern Hills Country Club,611,70,1,11:15am,70,-0.722,0.212,2.27,-0.401,2.081,1.359,287.2,0.643,0.611,0.5,59.202,30.768,3,3
pga,2022,2022,PGA Championship,33,"Na, Kevin",7452,T23,1,Southern Hills Country Club,611,70,10,8:33am,68,2.057,1.172,1.251,0.353,2.776,4.833,299.7,0.786,0.667,0.6,111.663,26.651,6,4
pga,2022,2022,PGA Championship,33,"Na, Kevin",7452,T23,2,Southern Hills Country Club,611,70,1,1:58pm,71,-0.453,-0.111,2.931,-0.765,2.056,1.603,289.4,0.571,0.722,0.571,48.776,27.75,3,1
pga,2022,2022,PGA Championship,33,"Na, Kevin",7452,T23,3,Southern Hills Country Club,611,70,1,12:07pm,72,1.299,2.185,-1.839,-1.126,-0.78,0.519,281.8,0.5,0.444,0.818,57.804,55.185,1,4
pga,2022,2022,PGA Championship,33,"Na, Kevin",7452,T23,4,Southern Hills Country Club,611,70,1,11:35am,71,0.604,1.279,0.858,-2.382,-0.245,0.359,280.5,0.357,0.5,0.6,64.865,46.78,3,3
pga,2022,2022,PGA Championship,33,"Fowler, Rickie",12965,T23,1,Southern Hills Country Club,611,70,1,1:25pm,71,-0.027,2.616,-1.314,0.558,1.86,1.833,309.6,0.571,0.444,0.727,48.124,27.413,4,1
pga,2022,2022,PGA Championship,33,"Fowler, Rickie",12965,T23,2,Southern Hills Country Club,611,70,10,8:00am,70,-0.385,0.925,1.14,0.922,2.988,2.603,299.8,0.786,0.722,0.833,40.091,29.897,0,1
pga,2022,2022,PGA Championship,33,"Fowler, Rickie",12965,T23,3,Southern Hills Country Club,611,70,1,11:31am,71,-2.905,0.764,2.903,0.757,4.424,1.519,292.1,0.786,0.611,0.4,47.625,32.637,3,6
pga,2022,2022,PGA Championship,33,"Fowler, Rickie",12965,T23,4,Southern Hills Country Club,611,70,1,10:55am,70,1.498,1.353,-1.151,-0.341,-0.139,1.359,293.0,0.5,0.444,0.545,100.961,41.466,6,3
pga,2022,2022,PGA Championship,33,"Lowry, Shane",13900,T23,1,Southern Hills Country Club,611,70,1,1:03pm,70,2.246,-0.048,-0.617,1.252,0.587,2.833,314.8,0.714,0.667,0.4,38.128,29.035,3,1
pga,2022,2022,PGA Championship,33,"Lowry, Shane",13900,T23,2,Southern Hills Country Club,611,70,10,7:38am,72,-0.8,-0.451,0.342,1.511,1.403,0.603,315.0,0.714,0.611,0.667,58.311,26.143,4,2
pga,2022,2022,PGA Championship,33,"Lowry, Shane",13900,T23,3,Southern Hills Country Club,611,70,1,10:37am,71,1.821,0.934,-2.026,0.79,-0.302,1.519,283.4,0.857,0.444,0.727,73.935,41.25,1,1
pga,2022,2022,PGA Championship,33,"Lowry, Shane",13900,T23,4,Southern Hills Country Club,611,70,1,10:15am,69,-0.285,1.078,1.91,-0.344,2.644,2.359,283.8,0.643,0.611,0.7,45.87,39.731,2,2
pga,2022,2022,PGA Championship,33,"Niemann, Joaquin",18079,T23,1,Southern Hills Country Club,611,70,1,2:20pm,68,2.06,1.187,-0.027,1.613,2.773,4.833,328.9,0.643,0.611,0.714,55.075,28.056,5,2
pga,2022,2022,PGA Championship,33,"Niemann, Joaquin",18079,T23,2,Southern Hills Country Club,611,70,10,8:55am,71,3.596,-0.445,-2.001,0.452,-1.993,1.603,311.9,0.5,0.5,0.5,55.88,40.903,8,2
pga,2022,2022,PGA Championship,33,"Niemann, Joaquin",18079,T23,3,Southern Hills Country Club,611,70,1,12:25pm,72,-2.399,2.755,-0.525,0.688,2.918,0.519,300.3,0.571,0.5,0.545,37.378,47.772,2,4
pga,2022,2022,PGA Championship,33,"Niemann, Joaquin",18079,T23,4,Southern Hills Country Club,611,70,1,11:25am,71,-1.187,-0.188,1.144,0.59,1.546,0.359,304.7,0.643,0.667,0.8,34.651,29.725,1,3
pga,2022,2022,PGA Championship,33,"Wise, Aaron",22051,T23,1,Southern Hills Country Club,611,70,1,2:42pm,69,0.391,0.926,1.354,1.162,3.442,3.833,316.7,0.643,0.722,0.667,42.573,24.5,7,2
pga,2022,2022,PGA Championship,33,"Wise, Aaron",22051,T23,2,Southern Hills Country Club,611,70,10,9:17am,72,0.463,0.948,0.408,-1.217,0.14,0.603,317.8,0.286,0.444,0.583,51.47,30.767,4,1
pga,2022,2022,PGA Championship,33,"Wise, Aaron",22051,T23,3,Southern Hills Country Club,611,70,1,11:13am,71,2.692,-1.334,0.364,-0.203,-1.173,1.519,292.3,0.714,0.556,0.333,55.355,46.417,4,3
pga,2022,2022,PGA Championship,33,"Wise, Aaron",22051,T23,4,Southern Hills Country Club,611,70,1,10:55am,70,1.34,-1.206,1.06,0.165,0.019,1.359,299.8,0.643,0.611,0.571,35.901,29.176,3,1
pga,2022,2022,PGA Championship,33,"Watson, Bubba",7334,T30,1,Southern Hills Country Club,611,70,10,8:22am,72,-0.798,0.017,1.698,-0.084,1.631,0.833,318.0,0.571,0.5,0.6,27.632,30.537,1,3
pga,2022,2022,PGA Championship,33,"Watson, Bubba",7334,T30,2,Southern Hills Country Club,611,70,1,1:47pm,63,0.621,2.476,4.144,2.361,8.982,9.603,318.1,0.929,0.722,0.667,,24.11,11,1
pga,2022,2022,PGA Championship,33,"Watson, Bubba",7334,T30,3,Southern Hills Country Club,611,70,1,1:40pm,73,-0.084,0.312,0.436,-1.145,-0.397,-0.481,288.7,0.429,0.5,0.7,46.072,35.012,3,6
