tour,year,season,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots
pga,2023,2023,The Open Championship,100,"Sharma, Shubhankar",17081,T8,3,Royal Liverpool,724,71,1,3:10pm,70,0.172,0.318,0.358,-0.414,0.262,0.434,262.0,0.714,0.611,0.857,44.0,34.017,1,2
pga,2023,2023,The Open Championship,100,"Sharma, Shubhankar",17081,T8,4,Royal Liverpool,724,71,1,1:35pm,70,0.115,-0.985,4.278,-0.829,2.464,2.579,247.4,0.571,0.722,0.833,52.433,23.75,3,3
pga,2023,2023,The Open Championship,100,"Young, Cameron",26651,T8,1,Royal Liverpool,724,71,1,10:20am,72,-1.354,0.173,1.231,1.199,2.604,1.25,292.2,0.571,0.611,0.778,75.646,35.327,5,6
pga,2023,2023,The Open Championship,100,"Young, Cameron",26651,T8,2,Royal Liverpool,724,71,1,3:21pm,68,-0.328,-0.489,4.314,1.951,5.777,5.449,300.1,0.429,0.889,0.5,29.979,31.513,10,2
pga,2023,2023,The Open Championship,100,"Young, Cameron",26651,T8,3,Royal Liverpool,724,71,1,2:45pm,66,-0.583,0.902,2.683,1.432,5.017,4.434,294.1,0.5,0.833,0.8,46.417,20.282,8,3
pga,2023,2023,The Open Championship,100,"Young, Cameron",26651,T8,4,Royal Liverpool,724,71,1,2:15pm,73,-2.307,-2.131,1.781,2.236,1.886,-0.421,274.2,0.714,0.611,0.444,48.0,29.167,3,4
pga,2023,2023,The Open Championship,100,"Fleetwood, Tommy",12294,T10,1,Royal Liverpool,724,71,1,9:47am,66,2.663,1.736,2.543,0.308,4.587,7.25,273.1,0.429,0.778,0.833,43.883,39.603,4,1
pga,2023,2023,The Open Championship,100,"Fleetwood, Tommy",12294,T10,2,Royal Liverpool,724,71,1,2:48pm,71,1.518,-0.047,0.803,0.174,0.93,2.449,271.6,0.571,0.611,0.778,47.833,32.868,3,2
pga,2023,2023,The Open Championship,100,"Fleetwood, Tommy",12294,T10,3,Royal Liverpool,724,71,1,3:30pm,71,-2.083,0.863,0.071,0.583,1.517,-0.566,268.9,0.643,0.722,0.667,24.195,33.601,0,1
pga,2023,2023,The Open Championship,100,"Fleetwood, Tommy",12294,T10,4,Royal Liverpool,724,71,1,1:45pm,72,-0.518,-0.635,1.071,0.66,1.097,0.579,258.4,0.714,0.667,0.667,19.667,38.745,4,6
pga,2023,2023,The Open Championship,100,"Homa, Max",17538,T10,1,Royal Liverpool,724,71,1,3:10pm,68,1.524,0.039,1.963,1.724,3.726,5.25,276.2,0.786,0.833,0.5,36.5,28.317,3,2
pga,2023,2023,The Open Championship,100,"Homa, Max",17538,T10,2,Royal Liverpool,724,71,1,10:09am,73,-1.137,-1.128,1.138,1.576,1.586,0.449,271.6,0.857,0.444,0.308,,41.839,7,3
pga,2023,2023,The Open Championship,100,"Homa, Max",17538,T10,3,Royal Liverpool,724,71,1,2:25pm,70,0.477,0.12,-1.327,1.164,-0.043,0.434,279.2,0.714,0.611,0.7,52.5,31.22,1,5
pga,2023,2023,The Open Championship,100,"Homa, Max",17538,T10,4,Royal Liverpool,724,71,1,12:30pm,69,1.537,-0.265,1.702,0.605,2.042,3.579,249.6,0.714,0.722,1.0,,34.809,4,1
pga,2023,2023,The Open Championship,100,"Jordan, Matthew",25601,T10,1,Royal Liverpool,724,71,1,6:35am,69,0.983,-0.777,3.061,0.982,3.267,4.25,277.5,0.571,0.722,0.429,28.417,30.729,8,0
pga,2023,2023,The Open Championship,100,"Jordan, Matthew",25601,T10,2,Royal Liverpool,724,71,1,11:36am,72,3.245,-0.626,-0.33,-0.841,-1.797,1.449,265.6,0.5,0.444,0.6,43.792,40.286,4,6
pga,2023,2023,The Open Championship,100,"Jordan, Matthew",25601,T10,3,Royal Liverpool,724,71,1,2:05pm,69,-0.474,0.21,2.242,-0.543,1.909,1.434,270.4,0.5,0.778,0.75,36.0,24.089,4,3
pga,2023,2023,The Open Championship,100,"Jordan, Matthew",25601,T10,4,Royal Liverpool,724,71,1,1:10pm,70,1.029,0.52,0.575,0.455,1.549,2.579,255.6,0.5,0.556,0.778,24.7,53.051,3,2
pga,2023,2023,The Open Championship,100,"Stenson, Henrik",5994,T13,1,Royal Liverpool,724,71,1,8:14am,73,-0.102,0.556,2.279,-2.483,0.352,0.25,257.6,0.571,0.5,0.5,123.0,31.044,5,6
pga,2023,2023,The Open Championship,100,"Stenson, Henrik",5994,T13,2,Royal Liverpool,724,71,1,1:15pm,68,1.084,1.632,2.472,0.262,4.365,5.449,264.8,0.786,0.722,0.714,34.167,28.786,6,2
pga,2023,2023,The Open Championship,100,"Stenson, Henrik",5994,T13,3,Royal Liverpool,724,71,1,1:55pm,71,-2.014,-0.312,1.775,-0.015,1.448,-0.566,268.6,0.643,0.722,0.8,31.889,32.061,4,5
pga,2023,2023,The Open Championship,100,"Stenson, Henrik",5994,T13,4,Royal Liverpool,724,71,1,11:15am,69,0.844,2.003,-0.039,0.77,2.735,3.579,245.5,0.857,0.556,1.0,19.667,36.625,4,1
pga,2023,2023,The Open Championship,100,"Matsuyama, Hideki",13562,T13,1,Royal Liverpool,724,71,1,9:36am,70,2.626,0.358,0.966,-0.699,0.624,3.25,272.7,0.5,0.667,0.667,42.0,37.494,4,2
pga,2023,2023,The Open Championship,100,"Matsuyama, Hideki",13562,T13,2,Royal Liverpool,724,71,1,2:37pm,72,0.375,-0.775,0.047,1.801,1.073,1.449,284.4,0.571,0.556,0.667,44.25,35.306,1,3
pga,2023,2023,The Open Championship,100,"Matsuyama, Hideki",13562,T13,3,Royal Liverpool,724,71,1,1:10pm,69,-0.719,-0.031,1.074,1.111,2.153,1.434,275.6,0.714,0.944,0.5,31.417,23.417,3,1
pga,2023,2023,The Open Championship,100,"Matsuyama, Hideki",13562,T13,4,Royal Liverpool,724,71,1,12:40pm,70,1.839,-0.25,0.796,0.194,0.74,2.579,260.2,0.643,0.667,0.571,47.65,34.153,5,4
pga,2023,2023,The Open Championship,100,"Detry, Thomas",14181,T13,1,Royal Liverpool,724,71,1,1:48pm,74,2.224,-2.162,-1.535,0.724,-2.974,-0.75,280.6,0.643,0.611,0.583,51.333,55.961,3,6
pga,2023,2023,The Open Championship,100,"Detry, Thomas",14181,T13,2,Royal Liverpool,724,71,1,8:47am,69,0.789,1.91,0.643,1.108,3.66,4.449,280.0,0.5,0.556,1.0,93.597,26.962,3,1
pga,2023,2023,The Open Championship,100,"Detry, Thomas",14181,T13,3,Royal Liverpool,724,71,1,12:50pm,67,3.367,0.469,-0.633,0.231,0.067,3.434,284.4,0.429,0.667,0.5,73.5,25.326,7,3
pga,2023,2023,The Open Championship,100,"Detry, Thomas",14181,T13,4,Royal Liverpool,724,71,1,1:25pm,71,-2.767,0.094,2.977,1.275,4.346,1.579,265.9,0.571,0.778,0.75,19.139,30.967,5,2
pga,2023,2023,The Open Championship,100,"Hovland, Viktor",18841,T13,1,Royal Liverpool,724,71,1,2:48pm,70,-0.541,0.765,2.143,0.883,3.791,3.25,282.2,0.357,0.778,0.571,37.833,34.401,4,1
pga,2023,2023,The Open Championship,100,"Hovland, Viktor",18841,T13,2,Royal Liverpool,724,71,1,9:47am,72,-0.227,0.261,0.441,0.974,1.676,1.449,289.0,0.786,0.556,0.5,,35.907,4,6
pga,2023,2023,The Open Championship,100,"Hovland, Viktor",18841,T13,3,Royal Liverpool,724,71,1,1:10pm,66,2.54,-0.729,1.483,1.141,1.895,4.434,282.6,0.714,0.778,0.8,48.042,27.455,3,1
pga,2023,2023,The Open Championship,100,"Hovland, Viktor",18841,T13,4,Royal Liverpool,724,71,1,2:05pm,73,-0.517,-2.182,1.421,0.857,0.096,-0.421,264.3,0.643,0.5,0.556,49.833,29.5,4,4
pga,2023,2023,The Open Championship,100,"Canter, Laurie",14795,T17,1,Royal Liverpool,724,71,1,11:15am,71,-2.481,0.43,2.488,1.813,4.731,2.25,289.9,0.643,0.833,0.333,42.542,36.301,5,1
pga,2023,2023,The Open Championship,100,"Canter, Laurie",14795,T17,2,Royal Liverpool,724,71,1,4:16pm,70,-0.012,1.865,-0.281,1.877,3.46,3.449,284.7,0.643,0.556,0.667,43.833,37.976,5,2
pga,2023,2023,The Open Championship,100,"Canter, Laurie",14795,T17,3,Royal Liverpool,724,71,1,1:30pm,73,-0.022,-1.595,-0.838,-0.111,-2.544,-2.566,284.4,0.643,0.667,0.667,29.445,25.272,3,6
pga,2023,2023,The Open Championship,100,"Canter, Laurie",14795,T17,4,Royal Liverpool,724,71,1,10:00am,68,1.893,1.633,-0.478,1.531,2.686,4.579,280.4,0.643,0.556,0.8,56.306,38.486,4,3
pga,2023,2023,The Open Championship,100,"Schauffele, Xander",19895,T17,1,Royal Liverpool,724,71,1,9:58am,70,1.166,0.64,0.211,1.233,2.084,3.25,278.4,0.643,0.556,0.8,48.042,40.889,4,3
pga,2023,2023,The Open Championship,100,"Schauffele, Xander",19895,T17,2,Royal Liverpool,724,71,1,2:59pm,74,-1.982,-1.019,1.023,1.426,1.431,-0.551,281.0,0.643,0.722,0.375,39.542,45.118,1,3
pga,2023,2023,The Open Championship,100,"Schauffele, Xander",19895,T17,3,Royal Liverpool,724,71,1,10:20am,68,0.308,2.475,-0.135,-0.213,2.126,2.434,290.9,0.286,0.722,0.833,39.0,34.448,4,2
pga,2023,2023,The Open Championship,100,"Schauffele, Xander",19895,T17,4,Royal Liverpool,724,71,1,12:10pm,70,0.35,0.477,1.322,0.43,2.229,2.579,269.2,0.357,0.722,0.5,52.343,32.281,4,2
pga,2023,2023,The Open Championship,100,"Fitzpatrick, Alex",25362,T17,1,Royal Liverpool,724,71,1,11:36am,74,0.959,-1.202,-0.185,-0.322,-1.709,-0.75,258.6,0.571,0.556,0.5,49.25,42.9,3,4
pga,2023,2023,The Open Championship,100,"Fitzpatrick, Alex",25362,T17,2,Royal Liverpool,724,71,1,6:35am,70,0.974,2.037,0.478,-0.04,2.475,3.449,256.4,0.5,0.333,0.714,69.604,48.785,5,2
pga,2023,2023,The Open Championship,100,"Fitzpatrick, Alex",25362,T17,3,Royal Liverpool,724,71,1,12:05pm,65,2.978,0.5,1.845,0.111,2.456,5.434,263.6,0.571,0.889,0.5,47.556,25.011,7,1
pga,2023,2023,The Open Championship,100,"Fitzpatrick, Alex",25362,T17,4,Royal Liverpool,724,71,1,1:35pm,73,0.508,0.239,0.577,-1.745,-0.929,-0.421,240.9,0.357,0.611,0.429,62.107,36.521,4,6
pga,2023,2023,The Open Championship,100,"Hatton, Tyrrell",14796,T20,1,Royal Liverpool,724,71,1,3:10pm,71,0.209,1.735,-0.329,0.635,2.041,2.25,281.7,0.643,0.667,0.556,57.0,40.276,5,3
pga,2023,2023,The Open Championship,100,"Hatton, Tyrrell",14796,T20,2,Royal Liverpool,724,71,1,10:09am,73,1.22,-0.148,1.515,-2.14,-0.772,0.449,283.0,0.643,0.556,0.714,38.542,35.327,6,3
pga,2023,2023,The Open Championship,100,"Hatton, Tyrrell",14796,T20,3,Royal Liverpool,724,71,1,11:15am,68,-1.108,1.088,1.254,1.201,3.542,2.434,290.3,0.5,0.722,0.625,29.25,32.236,2,2
pga,2023,2023,The Open Championship,100,"Hatton, Tyrrell",14796,T20,4,Royal Liverpool,724,71,1,11:45am,71,0.642,0.444,1.655,-1.161,0.937,1.579,256.6,0.5,0.667,0.75,50.514,38.569,4,4
pga,2023,2023,The Open Championship,100,"Im, Sungjae",17488,T20,1,Royal Liverpool,724,71,1,2:37pm,70,1.848,1.37,1.128,-1.097,1.402,3.25,277.9,0.5,0.5,1.0,56.833,40.987,6,3
pga,2023,2023,The Open Championship,100,"Im, Sungjae",17488,T20,2,Royal Liverpool,724,71,1,9:36am,74,-0.871,0.476,0.04,-0.195,0.32,-0.551,276.2,0.429,0.556,0.444,58.562,44.765,4,5
pga,2023,2023,The Open Championship,100,"Im, Sungjae",17488,T20,3,Royal Liverpool,724,71,1,11:25am,67,1.957,-0.059,1.336,0.201,1.477,3.434,287.2,0.5,0.722,0.714,88.708,24.564,3,2
pga,2023,2023,The Open Championship,100,"Im, Sungjae",17488,T20,4,Royal Liverpool,724,71,1,12:50pm,72,-0.419,1.532,-0.158,-0.376,0.998,0.579,256.1,0.714,0.611,0.667,76.472,33.483,4,2
pga,2023,2023,The Open Championship,100,"Rozner, Antoine",18770,T20,1,Royal Liverpool,724,71,1,11:04am,67,3.733,-0.574,2.763,0.328,2.517,6.25,285.3,0.714,0.722,0.6,44.333,34.8,5,2
pga,2023,2023,The Open Championship,100,"Rozner, Antoine",18770,T20,2,Royal Liverpool,724,71,1,4:05pm,74,-0.338,-0.045,-1.351,1.182,-0.214,-0.551,289.5,0.5,0.444,0.538,65.0,47.542,1,3
pga,2023,2023,The Open Championship,100,"Rozner, Antoine",18770,T20,3,Royal Liverpool,724,71,1,1:45pm,67,1.148,1.929,0.335,0.023,2.286,3.434,276.2,0.429,0.722,1.0,66.383,38.235,3,1
pga,2023,2023,The Open Championship,100,"Rozner, Antoine",18770,T20,4,Royal Liverpool,724,71,1,1:55pm,75,-0.191,-0.623,-1.825,0.218,-2.23,-2.421,255.5,0.643,0.556,0.714,34.694,34.15,0,3
pga,2023,2023,The Open Championship,100,"Cink, Stewart",5665,T23,1,Royal Liverpool,724,71,1,8:03am,68,1.316,1.461,1.221,1.252,3.934,5.25,281.4,0.571,0.778,0.833,62.188,38.681,1,0
pga,2023,2023,The Open Championship,100,"Cink, Stewart",5665,T23,2,Royal Liverpool,724,71,1,1:04pm,73,-1.025,-1.0,2.363,0.112,1.474,0.449,280.1,0.429,0.556,0.5,84.383,23.658,3,2
pga,2023,2023,The Open Championship,100,"Cink, Stewart",5665,T23,3,Royal Liverpool,724,71,1,2:05pm,71,0.692,0.552,-1.734,-0.075,-1.257,-0.566,270.1,0.714,0.444,0.778,83.722,33.1,3,3
pga,2023,2023,The Open Championship,100,"Cink, Stewart",5665,T23,4,Royal Liverpool,724,71,1,11:15am,72,1.178,1.604,-0.06,-2.142,-0.599,0.579,256.7,0.429,0.389,0.818,49.1,34.008,3,6
pga,2023,2023,The Open Championship,100,"Oosthuizen, Louis",7672,T23,1,Royal Liverpool,724,71,1,7:52am,74,2.568,0.607,-2.526,-1.399,-3.318,-0.75,277.8,0.429,0.389,0.714,58.5,46.896,7,6
pga,2023,2023,The Open Championship,100,"Oosthuizen, Louis",7672,T23,2,Royal Liverpool,724,71,1,12:53pm,70,3.998,-0.081,1.019,-1.488,-0.55,3.449,273.9,0.571,0.611,1.0,64.854,39.522,4,3
pga,2023,2023,The Open Championship,100,"Oosthuizen, Louis",7672,T23,3,Royal Liverpool,724,71,1,10:50am,71,-2.379,-0.632,1.924,0.521,1.813,-0.566,291.6,0.571,0.722,0.444,32.944,31.778,5,7
pga,2023,2023,The Open Championship,100,"Oosthuizen, Louis",7672,T23,4,Royal Liverpool,724,71,1,9:50am,69,3.254,-0.141,0.225,0.241,0.325,3.579,271.0,0.429,0.611,0.857,51.75,52.603,6,2
pga,2023,2023,The Open Championship,100,"Noren, Alex",10419,T23,1,Royal Liverpool,724,71,1,12:53pm,68,3.78,0.341,1.152,-0.023,1.47,5.25,277.4,0.5,0.611,0.6,99.708,37.099,5,2
pga,2023,2023,The Open Championship,100,"Noren, Alex",10419,T23,2,Royal Liverpool,724,71,1,7:52am,75,-0.609,0.373,-1.152,-0.163,-0.942,-1.551,267.8,0.286,0.389,0.5,69.155,44.283,5,3
pga,2023,2023,The Open Championship,100,"Noren, Alex",10419,T23,3,Royal Liverpool,724,71,1,1:00pm,71,0.872,-0.011,-0.149,-1.278,-1.438,-0.566,274.7,0.643,0.722,0.6,60.0,28.689,5,6
pga,2023,2023,The Open Championship,100,"Noren, Alex",10419,T23,4,Royal Liverpool,724,71,1,10:00am,70,0.358,3.338,-1.311,0.194,2.221,2.579,262.4,0.5,0.389,0.727,57.226,48.625,4,1
pga,2023,2023,The Open Championship,100,"Fowler, Rickie",12965,T23,1,Royal Liverpool,724,71,1,10:09am,72,1.205,1.071,-3.061,2.034,0.045,1.25,278.4,0.786,0.5,0.9,48.0,37.923,6,4
pga,2023,2023,The Open Championship,100,"Fowler, Rickie",12965,T23,2,Royal Liverpool,724,71,1,3:10pm,73,1.637,-1.28,-0.491,0.584,-1.188,0.449,273.1,0.571,0.389,0.538,69.5,40.688,3,3
pga,2023,2023,The Open Championship,100,"Fowler, Rickie",12965,T23,3,Royal Liverpool,724,71,1,8:55am,67,1.513,0.141,1.612,0.169,1.922,3.434,274.9,0.5,0.722,0.833,40.1,34.897,3,1
pga,2023,2023,The Open Championship,100,"Fowler, Rickie",12965,T23,4,Royal Liverpool,724,71,1,12:20pm,72,0.475,-0.823,1.561,-0.634,0.104,0.579,255.1,0.571,0.556,0.571,60.479,37.464,4,4
pga,2023,2023,The Open Championship,100,"Meronk, Adrian",14196,T23,1,Royal Liverpool,724,71,1,7:19am,72,-0.488,-0.336,1.003,1.071,1.738,1.25,282.3,0.643,0.833,0.167,75.75,34.476,3,3
pga,2023,2023,The Open Championship,100,"Meronk, Adrian",14196,T23,2,Royal Liverpool,724,71,1,12:20pm,71,-0.942,0.186,1.524,1.68,3.391,2.449,286.3,0.5,0.667,0.556,45.917,40.97,2,2
pga,2023,2023,The Open Championship,100,"Meronk, Adrian",14196,T23,3,Royal Liverpool,724,71,1,12:30pm,74,-1.66,-0.411,-1.323,-0.172,-1.906,-3.566,288.1,0.571,0.611,0.625,68.25,30.212,2,7
pga,2023,2023,The Open Championship,100,"Meronk, Adrian",14196,T23,4,Royal Liverpool,724,71,1,8:25am,67,1.504,0.837,0.793,2.444,4.075,5.579,286.2,0.643,0.722,0.857,81.278,37.603,7,1
pga,2023,2023,The Open Championship,100,"An, Byeong Hun",14459,T23,1,Royal Liverpool,724,71,1,6:57am,73,-0.182,2.067,-0.872,-0.763,0.432,0.25,286.0,0.357,0.556,0.571,53.274,41.785,7,7
pga,2023,2023,The Open Championship,100,"An, Byeong Hun",14459,T23,2,Royal Liverpool,724,71,1,11:58am,70,0.506,2.704,-1.046,1.284,2.942,3.449,296.9,0.429,0.667,0.833,85.944,30.879,6,3
pga,2023,2023,The Open Championship,100,"An, Byeong Hun",14459,T23,3,Royal Liverpool,724,71,1,12:40pm,69,0.663,0.857,-0.891,0.805,0.771,1.434,300.6,0.357,0.611,0.8,50.847,36.38,3,3
pga,2023,2023,The Open Championship,100,"An, Byeong Hun",14459,T23,4,Royal Liverpool,724,71,1,11:35am,72,-0.528,0.452,-0.913,1.567,1.106,0.579,274.4,0.571,0.5,0.7,74.611,36.844,4,2
pga,2023,2023,The Open Championship,100,"Spieth, Jordan",14636,T23,1,Royal Liverpool,724,71,1,9:03am,69,2.112,0.611,0.785,0.742,2.138,4.25,277.8,0.571,0.667,0.8,52.806,27.893,6,1
pga,2023,2023,The Open Championship,100,"Spieth, Jordan",14636,T23,2,Royal Liverpool,724,71,1,2:04pm,71,-0.678,0.76,1.389,0.978,3.127,2.449,291.8,0.5,0.5,0.636,48.528,29.8,3,3
pga,2023,2023,The Open Championship,100,"Spieth, Jordan",14636,T23,3,Royal Liverpool,724,71,1,2:45pm,71,-1.315,1.115,-0.943,0.577,0.749,-0.566,279.5,0.714,0.722,0.8,28.944,31.518,1,3
pga,2023,2023,The Open Championship,100,"Spieth, Jordan",14636,T23,4,Royal Liverpool,724,71,1,12:30pm,73,-3.288,0.151,1.622,1.095,2.867,-0.421,259.2,0.643,0.722,0.333,37.25,33.233,1,5
pga,2023,2023,The Open Championship,100,"Southgate, Matthew",15191,T23,1,Royal Liverpool,724,71,1,11:36am,71,-1.465,2.72,0.448,0.548,3.715,2.25,263.5,0.714,0.722,0.714,59.5,40.885,1,1
pga,2023,2023,The Open Championship,100,"Southgate, Matthew",15191,T23,2,Royal Liverpool,724,71,1,6:35am,70,-0.999,2.208,2.236,0.003,4.448,3.449,267.2,0.786,0.611,1.0,95.125,31.356,3,3
pga,2023,2023,The Open Championship,100,"Southgate, Matthew",15191,T23,3,Royal Liverpool,724,71,1,2:35pm,74,-2.227,-0.815,1.496,-2.019,-1.338,-3.566,267.8,0.5,0.611,0.714,38.639,26.517,0,4
pga,2023,2023,The Open Championship,100,"Southgate, Matthew",15191,T23,4,Royal Liverpool,724,71,1,9:30am,69,1.971,-0.081,0.926,0.762,1.608,3.579,261.9,0.571,0.611,0.833,65.433,29.202,5,0
pga,2023,2023,The Open Championship,100,"Scheffler, Scottie",18417,T23,1,Royal Liverpool,724,71,1,9:47am,70,-1.421,0.3,2.502,1.869,4.671,3.25,281.8,0.786,0.889,0.6,33.5,34.399,5,2
